Name,Short Name,Description,Types,Latitude,Longitude
DFPZ - TU6,D602_2,,Point Count Point,39.758744,-120.9407785
DFPZ - TU6,D602_3,,Point Count Point,39.76004424,-120.9384051
DFPZ - TU6,D602_4,,Point Count Point,39.75897967,-120.9357871
DFPZ - TU6,D602_5,,Point Count Point,39.75656311,-120.9442986
DFPZ - TU6,D602_6,,Point Count Point,39.75439195,-120.9453203
DFPZ - TU6,D602_7,,Point Count Point,39.75249534,-120.9470924
DFPZ - TU6,D602_8,,Point Count Point,39.75997227,-120.9328392
DFPZ - TU6,D602_9,,Point Count Point,39.74957694,-120.9532482
DFPZ - TU6,D602_10,,Point Count Point,39.7473617,-120.9543292
DFPZ - TU6,D602_11,,Point Count Point,39.74539062,-120.9559748
DFPZ - TU6,D602_12,,Point Count Point,39.74458445,-120.9587996
DFPZ - TU6,D603_1,,Point Count Point,39.77422121,-120.9260729
DFPZ - TU6,D603_2,,Point Count Point,39.77682218,-120.9264268
DFPZ - TU6,D603_3,,Point Count Point,39.7808841,-120.9273674
DFPZ - TU6,D603_4,,Point Count Point,39.78295834,-120.925974
DFPZ - TU6,D603_5,,Point Count Point,39.78390918,-120.9232246
DFPZ - TU6,D603_6,,Point Count Point,39.7836492,-120.9202781
DFPZ - TU6,D603_7,,Point Count Point,39.7826018,-120.9176357
DFPZ - TU6,D603_8,,Point Count Point,39.78183116,-120.9148565
DFPZ - TU6,D603_9,,Point Count Point,39.78081881,-120.9121664
DFPZ - TU6,D603_10,,Point Count Point,39.78035082,-120.9091913
DFPZ - TU6,D603_11,,Point Count Point,39.78008986,-120.9062101
DFPZ - TU6,D603_12,,Point Count Point,39.78083145,-120.9033735
DFPZ - TU6,D604_1,,Point Count Point,39.65916308,-121.0142009
DFPZ - TU6,D604_2,,Point Count Point,39.65935742,-121.0108151
DFPZ - TU6,D604_3,,Point Count Point,39.6601866,-121.0082036
DFPZ - TU6,D604_4,,Point Count Point,39.66245365,-121.0085348
DFPZ - TU6,D604_5,,Point Count Point,39.66471851,-121.0087379
DFPZ - TU6,D604_6,,Point Count Point,39.66675446,-121.0082014
DFPZ - TU6,D604_7,,Point Count Point,39.66903755,-121.0073664
DFPZ - TU6,D604_8,,Point Count Point,39.67079975,-121.0055787
DFPZ - TU6,D604_9,,Point Count Point,39.6723484,-121.003424
DFPZ - TU6,D604_10,,Point Count Point,39.67417398,-121.0016575
DFPZ - TU6,D604_11,,Point Count Point,39.67301242,-120.9990795
DFPZ - TU6,D604_12,,Point Count Point,39.67206573,-120.9964254
DFPZ - TU6,D605_1,,Point Count Point,39.68047625,-121.0092761
DFPZ - TU6,D605_2,,Point Count Point,39.68202396,-121.0070629
DFPZ - TU6,D605_3,,Point Count Point,39.68410109,-121.0084023
DFPZ - TU6,D605_4,,Point Count Point,39.68639775,-121.0088843
DFPZ - TU6,D605_5,,Point Count Point,39.68632876,-121.0059129
DFPZ - TU6,D605_6,,Point Count Point,39.68855899,-121.005149
DFPZ - TU6,D605_7,,Point Count Point,39.69087447,-121.0051523
DFPZ - TU6,D605_8,,Point Count Point,39.69336161,-121.0030864
DFPZ - TU6,D605_9,,Point Count Point,39.69557645,-121.0040488
DFPZ - TU6,D605_10,,Point Count Point,39.69839358,-121.0033612
DFPZ - TU6,D605_11,,Point Count Point,39.69958287,-121.005986
DFPZ - TU6,D605_12,,Point Count Point,39.70101544,-121.0080907
DFPZ - TU6,D606_1,,Point Count Point,39.69161428,-120.9647115
DFPZ - TU6,D606_2,,Point Count Point,39.69399849,-120.9645249
DFPZ - TU6,D606_3,,Point Count Point,39.69625622,-120.9643185
DFPZ - TU6,D606_4,,Point Count Point,39.69846996,-120.9636586
DFPZ - TU6,D606_5,,Point Count Point,39.69986244,-120.9613784
DFPZ - TU6,D606_6,,Point Count Point,39.70102443,-120.9588016
DFPZ - TU6,D606_7,,Point Count Point,39.69008645,-120.9669838
DFPZ - TU6,D606_8,,Point Count Point,39.68979891,-120.9701175
DFPZ - TU6,D606_9,,Point Count Point,39.68803196,-120.9721167
DFPZ - TU6,D606_10,,Point Count Point,39.68744447,-120.9751074
DFPZ - TU6,D606_11,,Point Count Point,39.68571054,-120.9774553
DFPZ - TU6,D606_12,,Point Count Point,39.68329562,-120.9774325
DFPZ - TU6,D607_1,,Point Count Point,39.69528028,-120.8810555
DFPZ - TU6,D607_2,,Point Count Point,39.69533554,-120.884086
DFPZ - TU6,D607_3,,Point Count Point,39.69588447,-120.8870198
DFPZ - TU6,D607_4,,Point Count Point,39.69759805,-120.8891018
DFPZ - TU6,D607_5,,Point Count Point,39.69859484,-120.8923953
DFPZ - TU6,D607_6,,Point Count Point,39.70088564,-120.8920339
DFPZ - TU6,D607_7,,Point Count Point,39.70308203,-120.8929235
DFPZ - TU6,D607_8,,Point Count Point,39.70549518,-120.89285
DFPZ - TU6,D607_9,,Point Count Point,39.70731419,-120.8947892
DFPZ - TU6,D607_10,,Point Count Point,39.7084347,-120.8974613
DFPZ - TU6,D607_11,,Point Count Point,39.70919942,-120.9003892
DFPZ - TU6,D607_12,,Point Count Point,39.70954275,-120.9034349
French Creek 1,FRC1_1,,Point Count Point,39.83841102,-121.2425878
French Creek 1,FRC1_2,,Point Count Point,39.83704221,-121.2402504
French Creek 1,FRC1_3,,Point Count Point,39.83574703,-121.2427726
French Creek 1,FRC1_4,,Point Count Point,39.83346322,-121.2424803
French Creek 1,FRC1_5,,Point Count Point,39.83155874,-121.2440362
French Creek 1,FRC1_6,,Point Count Point,39.83004587,-121.2417027
French Creek 1,FRC1_7,,Point Count Point,39.82747068,-121.2412075
French Creek 1,FRC1_8,,Point Count Point,39.82948862,-121.238819
French Creek 1,FRC1_9,,Point Count Point,39.83194639,-121.2392937
French Creek 1,FRC1_10,,Point Count Point,39.8331147,-121.2367281
French Creek 1,FRC1_11,,Point Count Point,39.83109368,-121.2347582
French Creek 1,FRC1_12,,Point Count Point,39.82850969,-121.2348711
Grizzly Creek 1,GRZ1_1,,Point Count Point,39.88878021,-121.2633709
Grizzly Creek 1,GRZ1_2,,Point Count Point,39.88771962,-121.2659472
Grizzly Creek 1,GRZ1_3,,Point Count Point,39.88640489,-121.2623783
Grizzly Creek 1,GRZ1_4,,Point Count Point,39.88332937,-121.2615555
Grizzly Creek 1,GRZ1_5,,Point Count Point,39.88580421,-121.2601714
Grizzly Creek 1,GRZ1_6,,Point Count Point,39.88459026,-121.2573253
Grizzly Creek 1,GRZ1_7,,Point Count Point,39.88356448,-121.254416
Grizzly Creek 1,GRZ1_8,,Point Count Point,39.88112521,-121.2557642
Grizzly Creek 1,GRZ1_9,,Point Count Point,39.88134171,-121.252192
Grizzly Creek 1,GRZ1_10,,Point Count Point,39.88175854,-121.2493631
Grizzly Creek 1,GRZ1_11,,Point Count Point,39.8816376,-121.246127
Grizzly Creek 1,GRZ1_12,,Point Count Point,39.87895896,-121.245938
Grizzly Creek 2,GRZ2_0,,Point Count Point,39.86099714,-121.2407724
Grizzly Creek 2,GRZ2_1,,Point Count Point,39.86013084,-121.2383045
Grizzly Creek 2,GRZ2_2,,Point Count Point,39.86091393,-121.2352917
Grizzly Creek 2,GRZ2_3,,Point Count Point,39.86075132,-121.2323031
Grizzly Creek 2,GRZ2_4,,Point Count Point,39.86067041,-121.2293592
Grizzly Creek 2,GRZ2_5,,Point Count Point,39.86090105,-121.2261734
Grizzly Creek 2,GRZ2_6,,Point Count Point,39.86068668,-121.2233498
Grizzly Creek 2,GRZ2_7,,Point Count Point,39.86069071,-121.2206726
Grizzly Creek 2,GRZ2_8,,Point Count Point,39.86083952,-121.2174539
Grizzly Creek 2,GRZ2_9,,Point Count Point,39.86083694,-121.214356
Grizzly Creek 2,GRZ2_10,,Point Count Point,39.85837657,-121.2143029
Grizzly Creek 2,GRZ2_11,,Point Count Point,39.85835824,-121.2113575
Grizzly Creek 3,GRZ3_1,,Point Count Point,39.87207278,-121.2202966
Grizzly Creek 3,GRZ3_2,,Point Count Point,39.87443969,-121.2201302
Grizzly Creek 3,GRZ3_3,,Point Count Point,39.87449599,-121.2232156
Grizzly Creek 3,GRZ3_4,,Point Count Point,39.87681894,-121.2231206
Grizzly Creek 3,GRZ3_5,,Point Count Point,39.87890297,-121.2221313
Grizzly Creek 3,GRZ3_6,,Point Count Point,39.88119264,-121.2216278
Grizzly Creek 3,GRZ3_7,,Point Count Point,39.88364103,-121.2226638
Grizzly Creek 3,GRZ3_8,,Point Count Point,39.88588567,-121.2221614
Grizzly Creek 3,GRZ3_9,,Point Count Point,39.88704159,-121.2246927
Grizzly Creek 3,GRZ3_10,,Point Count Point,39.88847624,-121.2224804
Grizzly Creek 3,GRZ3_11,,Point Count Point,39.89041876,-121.2246056
Grizzly Creek 3,GRZ3_12,,Point Count Point,39.89051837,-121.2275853
Grizzly Creek Owl Transect,GCRW_1,,Point Count Point,40.14434741,-121.3467628
Grizzly Creek Owl Transect,GCRW_2,,Point Count Point,40.14660144,-121.3475182
Grizzly Creek Owl Transect,GCRW_3,,Point Count Point,40.14586894,-121.3448006
Grizzly Creek Owl Transect,GCRW_13,,Point Count Point,40.12334307,-121.3521541
Grizzly Creek Owl Transect,GCRW_14,,Point Count Point,40.1215122,-121.3539116
Grizzly Creek Owl Transect,GCRW_15,,Point Count Point,40.12111875,-121.3509521
Grizzly Creek Transect 1,GCR1_1,,Point Count Point,40.13370971,-121.3393446
Grizzly Creek Transect 1,GCR1_2,,Point Count Point,40.13630281,-121.3398683
Grizzly Creek Transect 1,GCR1_3,,Point Count Point,40.13848736,-121.3408011
Grizzly Creek Transect 1,GCR1_4,,Point Count Point,40.14088343,-121.340778
Grizzly Creek Transect 1,GCR1_5,,Point Count Point,40.14306142,-121.3412532
Grizzly Creek Transect 1,GCR1_6,,Point Count Point,40.14275938,-121.3447001
Grizzly Creek Transect 1,GCR1_7,,Point Count Point,40.14049639,-121.3445789
Grizzly Creek Transect 1,GCR1_8,,Point Count Point,40.13821772,-121.3446225
Grizzly Creek Transect 1,GCR1_9,,Point Count Point,40.13601156,-121.3440658
Grizzly Creek Transect 1,GCR1_10,,Point Count Point,40.13376516,-121.3451063
Grizzly Creek Transect 1,GCR1_11,,Point Count Point,40.13122901,-121.3454143
Grizzly Creek Transect 1,GCR1_12,,Point Count Point,40.13204834,-121.3428592
Grizzly Creek Transect 2,GCR2_1,,Point Count Point,40.12448977,-121.392075
Grizzly Creek Transect 2,GCR2_2,,Point Count Point,40.12719219,-121.3907555
Grizzly Creek Transect 2,GCR2_3,,Point Count Point,40.12493518,-121.3891187
Grizzly Creek Transect 2,GCR2_4,,Point Count Point,40.12362267,-121.3867322
Grizzly Creek Transect 2,GCR2_5,,Point Count Point,40.12248893,-121.3842476
Grizzly Creek Transect 2,GCR2_6,,Point Count Point,40.12062728,-121.3825432
Grizzly Creek Transect 2,GCR2_7,,Point Count Point,40.12184045,-121.3765294
Grizzly Creek Transect 2,GCR2_8,,Point Count Point,40.12257352,-121.3793402
Grizzly Creek Transect 2,GCR2_9,,Point Count Point,40.12394873,-121.3816899
Grizzly Creek Transect 2,GCR2_10,,Point Count Point,40.12585853,-121.3836162
Grizzly Creek Transect 2,GCR2_11,,Point Count Point,40.12803505,-121.3846444
Grizzly Creek Transect 2,GCR2_12,,Point Count Point,40.1299656,-121.3867699
Grizzly Forbay Owl Transect,GRZW_13,,Point Count Point,39.8914578,-121.2646951
Grizzly Forbay Owl Transect,GRZW_14,,Point Count Point,39.89039184,-121.2675172
Halstead Valley1,HAL1_1,,Point Count Point,39.99760831,-121.1126475
Halstead Valley1,HAL1_2,,Point Count Point,39.99751508,-121.1157776
Halstead Valley1,HAL1_3,,Point Count Point,40.00005412,-121.1156843
Halstead Valley1,HAL1_4,,Point Count Point,40.000896,-121.1187069
Halstead Valley1,HAL1_5,,Point Count Point,40.00308942,-121.1184124
Halstead Valley1,HAL1_6,,Point Count Point,40.00297898,-121.1216018
Halstead Valley1,HAL1_7,,Point Count Point,40.00460624,-121.123619
Halstead Valley1,HAL1_8,,Point Count Point,40.0038401,-121.1263812
Halstead Valley1,HAL1_9,,Point Count Point,40.0057511,-121.1281214
Halstead Valley1,HAL1_10,,Point Count Point,40.00402629,-121.1301015
Halstead Valley1,HAL1_11,,Point Count Point,40.00213371,-121.1283842
Halstead Valley1,HAL1_12,,Point Count Point,40.00038984,-121.1263936
Halstead Valley2,HAL2_1,,Point Count Point,40.01232618,-121.0997875
Halstead Valley2,HAL2_2,,Point Count Point,40.01071241,-121.1008164
Halstead Valley2,HAL2_3,,Point Count Point,40.00922807,-121.0987488
Halstead Valley2,HAL2_4,,Point Count Point,40.00839125,-121.0960657
Halstead Valley2,HAL2_5,,Point Count Point,40.01023082,-121.0945266
Halstead Valley2,HAL2_6,,Point Count Point,40.00955464,-121.0917571
Halstead Valley2,HAL2_7,,Point Count Point,40.01010286,-121.0889418
Halstead Valley2,HAL2_8,,Point Count Point,40.00719531,-121.0912722
Halstead Valley2,HAL2_9,,Point Count Point,40.00765019,-121.0882604
Halstead Valley2,HAL2_10,,Point Count Point,40.00877123,-121.0857688
Halstead Valley2,HAL2_11,,Point Count Point,40.00934651,-121.0829644
Halstead Valley2,HAL2_12,,Point Count Point,40.01010578,-121.0798502
Halstead Valley3,HAL3_1,,Point Count Point,40.00245936,-121.0772648
Halstead Valley3,HAL3_2,,Point Count Point,40.00223579,-121.0741081
Halstead Valley3,HAL3_3,,Point Count Point,40.00045065,-121.0761966
Halstead Valley3,HAL3_4,,Point Count Point,39.99841064,-121.0748716
Halstead Valley3,HAL3_5,,Point Count Point,39.99683035,-121.0724796
Halstead Valley3,HAL3_6,,Point Count Point,39.99479797,-121.0705338
Halstead Valley3,HAL3_7,,Point Count Point,39.99365825,-121.0680945
Halstead Valley3,HAL3_8,,Point Count Point,39.99158762,-121.0698043
Halstead Valley3,HAL3_9,,Point Count Point,39.98949959,-121.0683054
Halstead Valley3,HAL3_10,,Point Count Point,39.99118242,-121.0660326
Halstead Valley3,HAL3_11,,Point Count Point,39.99098949,-121.0631099
Halstead Valley3,HAL3_12,,Point Count Point,39.98919715,-121.0599046
Haskin's Valley Owl,HAVW_13,,Point Count Point,39.87198019,-121.1464736
Haskin's Valley Owl,HAVW_14,,Point Count Point,39.87193863,-121.1495147
Haskins Valley1,HAV1_1,,Point Count Point,39.85939593,-121.1847704
Haskins Valley1,HAV1_2,,Point Count Point,39.85959578,-121.1877578
Haskins Valley1,HAV1_3,,Point Count Point,39.8612307,-121.1897606
Haskins Valley1,HAV1_4,,Point Count Point,39.86281816,-121.1875678
Haskins Valley1,HAV1_5,,Point Count Point,39.86262068,-121.1847321
Haskins Valley1,HAV1_6,,Point Count Point,39.86327903,-121.1818973
Haskins Valley1,HAV1_7,,Point Count Point,39.86332236,-121.178915
Haskins Valley1,HAV1_8,,Point Count Point,39.86439611,-121.1761509
Haskins Valley1,HAV1_9,,Point Count Point,39.86442807,-121.1730285
Haskins Valley1,HAV1_10,,Point Count Point,39.86441677,-121.1700242
Haskins Valley1,HAV1_11,,Point Count Point,39.86205474,-121.1699233
Haskins Valley1,HAV1_12,,Point Count Point,39.8598835,-121.1704954
Haskins Valley2,HAV2_1,,Point Count Point,39.86694094,-121.1434643
Haskins Valley2,HAV2_2,,Point Count Point,39.86688985,-121.1402739
Haskins Valley2,HAV2_3,,Point Count Point,39.86931586,-121.1404305
Haskins Valley2,HAV2_4,,Point Count Point,39.86944556,-121.1434669
Haskins Valley2,HAV2_5,,Point Count Point,39.86937669,-121.1464853
Haskins Valley2,HAV2_6,,Point Count Point,39.86965933,-121.1495175
Haskins Valley2,HAV2_7,,Point Count Point,39.86952708,-121.1525259
Haskins Valley2,HAV2_8,,Point Count Point,39.86943866,-121.1554629
Haskins Valley2,HAV2_9,,Point Count Point,39.87006039,-121.158872
Haskins Valley2,HAV2_10,,Point Count Point,39.86988398,-121.1619517
Haskins Valley2,HAV2_11,,Point Count Point,39.87220459,-121.1600073
Haskins Valley2,HAV2_12,,Point Count Point,39.87199389,-121.1569495
Humboldt Summit Red Fir,HSRF_1,,Point Count Point,40.16835999,-121.4311904
Humboldt Summit Red Fir,HSRF_2,,Point Count Point,40.16648542,-121.4331359
Humboldt Summit Red Fir,HSRF_3,,Point Count Point,40.16688361,-121.4359334
Humboldt Summit Red Fir,HSRF_4,,Point Count Point,40.1635251,-121.434073
Humboldt Summit Red Fir,HSRF_5,,Point Count Point,40.16134324,-121.4346163
Humboldt Summit Red Fir,HSRF_6,,Point Count Point,40.15974893,-121.4373066
Humboldt Summit Red Fir,HSRF_7,,Point Count Point,40.15743859,-121.4376766
Humboldt Summit Red Fir,HSRF_8,,Point Count Point,40.15499283,-121.4380262
Humboldt Summit Red Fir,HSRF_9,,Point Count Point,40.15430981,-121.4408245
Humboldt Summit Red Fir,HSRF_10,,Point Count Point,40.1526866,-121.4387013
Humboldt Summit Red Fir,HSRF_11,,Point Count Point,40.15038282,-121.4368874
Humboldt Summit Red Fir,HSRF_12,,Point Count Point,40.15618281,-121.4414274
Indian Creek 1,IND1_1,,Point Count Point,40.09018697,-120.9536206
Indian Creek 1,IND1_2,,Point Count Point,40.09098359,-120.9507816
Indian Creek 1,IND1_3,,Point Count Point,40.09195475,-120.9481368
Indian Creek 1,IND1_4,,Point Count Point,40.09404172,-120.946948
Indian Creek 1,IND1_5,,Point Count Point,40.09633086,-120.9464921
Indian Creek 1,IND1_6,,Point Count Point,40.09799058,-120.9440726
Indian Creek 1,IND1_7,,Point Count Point,40.09962069,-120.9460764
Indian Creek 1,IND1_8,,Point Count Point,40.09901805,-120.9491797
Indian Creek 1,IND1_9,,Point Count Point,40.10138624,-120.9480997
Indian Creek 1,IND1_10,,Point Count Point,40.1024727,-120.9453571
Indian Creek 1,IND1_11,,Point Count Point,40.09845469,-120.9407857
Indian Creek 1,IND1_12,,Point Count Point,40.09322454,-120.9399934
Indian Falls Owl Transect,INDW_13,,Point Count Point,40.09519785,-120.9562856
Indian Falls Owl Transect,INDW_14,,Point Count Point,40.09308666,-120.9576391
Indian Falls Owl Transect,INDW_15,,Point Count Point,40.09229805,-120.9548124
Lower Knox Flat Transect 1,LKF1_1,,Point Count Point,39.92226833,-121.0146304
Lower Knox Flat Transect 1,LKF1_2,,Point Count Point,39.92444705,-121.0155971
Lower Knox Flat Transect 1,LKF1_3,,Point Count Point,39.92689191,-121.0163222
Lower Knox Flat Transect 1,LKF1_4,,Point Count Point,39.92902519,-121.0172669
Lower Knox Flat Transect 1,LKF1_5,,Point Count Point,39.93126594,-121.0176469
Lower Knox Flat Transect 1,LKF1_6,,Point Count Point,39.9335083,-121.0170673
Lower Knox Flat Transect 1,LKF1_7,,Point Count Point,39.93424679,-121.0112648
Lower Knox Flat Transect 1,LKF1_8,,Point Count Point,39.93183398,-121.0118847
Lower Knox Flat Transect 1,LKF1_9,,Point Count Point,39.92961821,-121.0108606
Lower Knox Flat Transect 1,LKF1_10,,Point Count Point,39.92743581,-121.0091568
Lower Knox Flat Transect 1,LKF1_11,,Point Count Point,39.92519882,-121.0084728
Lower Knox Flat Transect 1,LKF1_12,,Point Count Point,39.92309248,-121.0075276
Lower Knox Flat Transect 2,LKF2_1,,Point Count Point,39.95568692,-120.9960105
Lower Knox Flat Transect 2,LKF2_2,,Point Count Point,39.95456082,-120.9986187
Lower Knox Flat Transect 2,LKF2_3,,Point Count Point,39.95359795,-121.0012923
Lower Knox Flat Transect 2,LKF2_4,,Point Count Point,39.95255355,-121.0039449
Lower Knox Flat Transect 2,LKF2_5,,Point Count Point,39.95158253,-121.0066771
Lower Knox Flat Transect 2,LKF2_6,,Point Count Point,39.95157094,-121.0096741
Lower Knox Flat Transect 2,LKF2_7,,Point Count Point,39.95497856,-121.0113781
Lower Knox Flat Transect 2,LKF2_8,,Point Count Point,39.95581603,-121.0087316
Lower Knox Flat Transect 2,LKF2_9,,Point Count Point,39.95633224,-121.0057431
Lower Knox Flat Transect 2,LKF2_10,,Point Count Point,39.95721581,-121.0031654
Lower Knox Flat Transect 2,LKF2_11,,Point Count Point,39.95878144,-121.0004389
Lower Knox Flat Transect 2,LKF2_12,,Point Count Point,39.95841557,-120.9975112
Lower Knox Flat Transect 3,LKF3_1,,Point Count Point,39.91562932,-120.9745642
Lower Knox Flat Transect 3,LKF3_2,,Point Count Point,39.91628157,-120.9716786
Lower Knox Flat Transect 3,LKF3_3,,Point Count Point,39.91658809,-120.9686043
Lower Knox Flat Transect 3,LKF3_4,,Point Count Point,39.91711372,-120.9656989
Lower Knox Flat Transect 3,LKF3_5,,Point Count Point,39.91728033,-120.9628743
Lower Knox Flat Transect 3,LKF3_6,,Point Count Point,39.9167947,-120.9603616
Lower Knox Flat Transect 3,LKF3_7,,Point Count Point,39.91469025,-120.961594
Lower Knox Flat Transect 3,LKF3_8,,Point Count Point,39.91256662,-120.9612241
Lower Knox Flat Transect 3,LKF3_9,,Point Count Point,39.91036433,-120.9599675
Lower Knox Flat Transect 3,LKF3_10,,Point Count Point,39.90827234,-120.9588364
Lower Knox Flat Transect 3,LKF3_11,,Point Count Point,39.90655599,-120.9570391
Lower Knox Flat Transect 3,LKF3_12,,Point Count Point,39.90459471,-120.9556586
Meadow Valley 1,MVY1_1,,Point Count Point,39.922969,-121.0608403
Meadow Valley 1,MVY1_2,,Point Count Point,39.92120622,-121.0588658
Meadow Valley 1,MVY1_3,,Point Count Point,39.91885026,-121.0602077
Meadow Valley 1,MVY1_4,,Point Count Point,39.91630346,-121.0587587
Meadow Valley 1,MVY1_5,,Point Count Point,39.91541197,-121.0566311
Meadow Valley 1,MVY1_6,,Point Count Point,39.91420703,-121.0546178
Meadow Valley 1,MVY1_7,,Point Count Point,39.91199607,-121.0527852
Meadow Valley 1,MVY1_8,,Point Count Point,39.91110149,-121.0499443
Meadow Valley 1,MVY1_9,,Point Count Point,39.90888401,-121.0482641
Meadow Valley 1,MVY1_10,,Point Count Point,39.90980969,-121.0438509
Meadow Valley 1,MVY1_11,,Point Count Point,39.91174348,-121.0447317
Meadow Valley 1,MVY1_12,,Point Count Point,39.91397661,-121.04413
Meadow Valley 2,MVY2_1,,Point Count Point,39.90042924,-121.0690091
Meadow Valley 2,MVY2_2,,Point Count Point,39.89825486,-121.0677367
Meadow Valley 2,MVY2_3,,Point Count Point,39.8961661,-121.0678188
Meadow Valley 2,MVY2_4,,Point Count Point,39.89385046,-121.067802
Meadow Valley 2,MVY2_5,,Point Count Point,39.89178222,-121.0658719
Meadow Valley 2,MVY2_6,,Point Count Point,39.89002266,-121.0640852
Meadow Valley 2,MVY2_7,,Point Count Point,39.88851844,-121.0689693
Meadow Valley 2,MVY2_8,,Point Count Point,39.89078486,-121.0698179
Meadow Valley 2,MVY2_9,,Point Count Point,39.89301156,-121.0704455
Meadow Valley 2,MVY2_10,,Point Count Point,39.89504571,-121.0719557
Meadow Valley 2,MVY2_11,,Point Count Point,39.8974582,-121.0723793
Meadow Valley 2,MVY2_12,,Point Count Point,39.90004179,-121.0727981
Meadow Valley Owl Transect,MVYW_13,,Point Count Point,39.8981578,-121.0646165
Meadow Valley Owl Transect,MVYW_14,,Point Count Point,39.90078616,-121.0660982
Miller Fork 1,MIF1_1,,Point Count Point,39.86061622,-121.0404447
Miller Fork 1,MIF1_2,,Point Count Point,39.86147398,-121.043226
Miller Fork 1,MIF1_3,,Point Count Point,39.86131373,-121.0460128
Miller Fork 1,MIF1_4,,Point Count Point,39.86164715,-121.0492299
Miller Fork 1,MIF1_5,,Point Count Point,39.86299059,-121.052512
Miller Fork 1,MIF1_6,,Point Count Point,39.8632604,-121.0551698
Miller Fork 1,MIF1_7,,Point Count Point,39.86583347,-121.057108
Miller Fork 1,MIF1_8,,Point Count Point,39.86511698,-121.0546731
Miller Fork 1,MIF1_9,,Point Count Point,39.86523496,-121.0520393
Miller Fork 1,MIF1_10,,Point Count Point,39.86549676,-121.0493897
Miller Fork 1,MIF1_11,,Point Count Point,39.86506764,-121.0463739
Miller Fork 1,MIF1_12,,Point Count Point,39.86497221,-121.0433837
Miller Fork 2,MIF2_1,,Point Count Point,39.86797473,-121.0812958
Miller Fork 2,MIF2_2,,Point Count Point,39.86863033,-121.0838964
Miller Fork 2,MIF2_3,,Point Count Point,39.86945452,-121.0868899
Miller Fork 2,MIF2_4,,Point Count Point,39.86986132,-121.0897081
Miller Fork 2,MIF2_5,,Point Count Point,39.87040351,-121.0925459
Miller Fork 2,MIF2_6,,Point Count Point,39.86684657,-121.0959414
Miller Fork 2,MIF2_7,,Point Count Point,39.86628818,-121.0932094
Miller Fork 2,MIF2_8,,Point Count Point,39.86576552,-121.0899153
Miller Fork 2,MIF2_9,,Point Count Point,39.86530244,-121.0875081
Miller Fork 2,MIF2_10,,Point Count Point,39.86476013,-121.0846705
Miller Fork 2,MIF2_11,,Point Count Point,39.86410892,-121.0817893
Miller Fork 2,MIF2_12,,Point Count Point,39.8635381,-121.0788708
Miller Fork 3,MIF3_1,,Point Count Point,39.85338591,-121.0305746
Miller Fork 3,MIF3_2,,Point Count Point,39.85386609,-121.0333896
Miller Fork 3,MIF3_3,,Point Count Point,39.85486632,-121.0360612
Miller Fork 3,MIF3_4,,Point Count Point,39.85305301,-121.0385793
Miller Fork 3,MIF3_5,,Point Count Point,39.85344473,-121.0415021
Miller Fork 3,MIF3_6,,Point Count Point,39.85430969,-121.0441777
Miller Fork 3,MIF3_7,,Point Count Point,39.85427139,-121.047253
Miller Fork 3,MIF3_8,,Point Count Point,39.85355273,-121.0500554
Miller Fork 3,MIF3_9,,Point Count Point,39.85473169,-121.0526638
Miller Fork 3,MIF3_10,,Point Count Point,39.85505904,-121.0555301
Miller Fork 3,MIF3_11,,Point Count Point,39.85541549,-121.0585242
Miller Fork 3,MIF3_12,,Point Count Point,39.85399361,-121.0607735
Miller Fork Owl Transect,MIFW_1,,Point Count Point,39.8800699,-121.0745153
Miller Fork Owl Transect,MIFW_2,,Point Count Point,39.88259673,-121.074772
Miller Fork Owl Transect,MIFW_3,,Point Count Point,39.88018206,-121.0780203
Miller Fork Owl Transect,MIFW_4,,Point Count Point,39.87811197,-121.0765112
Mosquito Creek 1,MSQ1_1,,Point Count Point,40.10790008,-121.2059139
Mosquito Creek 1,MSQ1_2,,Point Count Point,40.10888489,-121.2031895
Mosquito Creek 1,MSQ1_3,,Point Count Point,40.10884802,-121.2002338
Mosquito Creek 1,MSQ1_4,,Point Count Point,40.10572192,-121.2002341
Mosquito Creek 1,MSQ1_5,,Point Count Point,40.10743157,-121.1977838
Mosquito Creek 1,MSQ1_6,,Point Count Point,40.10734936,-121.1948176
Mosquito Creek 1,MSQ1_7,,Point Count Point,40.10555161,-121.1927651
Mosquito Creek 1,MSQ1_8,,Point Count Point,40.10322812,-121.1922401
Mosquito Creek 1,MSQ1_9,,Point Count Point,40.10792137,-121.1910598
Mosquito Creek 1,MSQ1_10,,Point Count Point,40.11011766,-121.1920927
Mosquito Creek 1,MSQ1_11,,Point Count Point,40.11228267,-121.1934316
Mosquito Creek 1,MSQ1_12,,Point Count Point,40.11288236,-121.1902946
Mosquito Creek 2,MSQ2_1,,Point Count Point,40.1238809,-121.1919391
Mosquito Creek 2,MSQ2_2,,Point Count Point,40.12337476,-121.1947221
Mosquito Creek 2,MSQ2_3,,Point Count Point,40.12282461,-121.1975766
Mosquito Creek 2,MSQ2_4,,Point Count Point,40.12218989,-121.2002103
Mosquito Creek 2,MSQ2_5,,Point Count Point,40.12146742,-121.2029988
Mosquito Creek 2,MSQ2_6,,Point Count Point,40.1209731,-121.2059808
Mosquito Creek 2,MSQ2_7,,Point Count Point,40.1167956,-121.203826
Mosquito Creek 2,MSQ2_8,,Point Count Point,40.11756994,-121.2008954
Mosquito Creek 2,MSQ2_9,,Point Count Point,40.11840043,-121.1981042
